,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last
security,AUDUSD Index,BCOMCOT Index,BCOMGCTR Index,EURUSD Index,GBPUSD Index,I02981JP Index,LEATTREU Index,LSG1TRGU Index,LUATTRUU Index,NKYTR Index,SPXT Index,SX5T Index,TUKXG Index,USDCNH Index,USDJPY Index
date,,,,,,,,,,,,,,,
16/11/2005,0.7307,986.731,130.7398,1.167,1.7166,109.2999,153.5384,141.0029,1397.17,17896.44,1857.97,4750.77,2942.43,,119.19
17/11/2005,0.7338,966.904,132.8654,1.175,1.7193,109.4902,153.3611,140.6535,1399.56,18200.7,1875.49,4768.31,2958.72,,118.83
18/11/2005,0.7333,968.9,132.7175,1.1775,1.7179,109.5159,152.416,140.2902,1396.69,18467.72,1883.99,4800.62,2979.79,,119.11
21/11/2005,0.7361,978.843,133.6544,1.1725,1.7155,109.4147,153.1283,140.8521,1399.63,18540.1,1893.93,4832.59,2979.27,,119.04
22/11/2005,0.7376,994.253,134.617,1.1814,1.7224,109.463,153.0305,140.6419,1402.06,18575.32,1903.66,4833.29,2989.71,,118.74
23/11/2005,0.7377,989.892,134.4693,1.1823,1.7239,,153.1866,140.501,1398.61,,1910.39,4862.6,3002.79,,118.74
24/11/2005,0.7389,,,1.1789,1.7228,109.7079,153.9406,140.9502,,18618.59,,4849.04,2991.56,,118.93
25/11/2005,0.7358,,,1.1725,1.7142,109.6817,153.7627,140.9745,1402.07,18671.56,1914.41,4858.76,2998.52,,119.63
28/11/2005,0.7417,968.595,136.2227,1.185,1.7296,109.6151,153.7682,141.0517,1404.43,18927.49,1898.37,4840.57,2973.29,,118.83
29/11/2005,0.7379,960.441,136.4815,1.1779,1.718,109.6152,153.4198,140.6499,1399.24,18852.67,1898.74,4855.37,2980.69,,119.67
30/11/2005,0.738,976.723,135.1953,1.1788,1.7293,109.7368,153.5562,140.8768,1398.22,18782.51,1887.28,4832.11,2944.85,,119.81
01/12/2005,0.742,994.212,137.2703,1.1737,1.7315,109.6476,153.9157,141.2171,1396.69,19108.79,1910.23,4908.45,2979.03,,120.64
02/12/2005,0.748,1008.951,137.475,1.1718,1.7328,109.477,154.0827,140.7828,1397.17,19476.43,1910.86,4934,3001.82,,120.59
05/12/2005,0.7517,1021.847,139.0384,1.1788,1.7421,109.1964,153.9247,140.4376,1394.86,19640.24,1906.42,4905.6,2992.21,,120.82
06/12/2005,0.753,1019.376,139.3791,1.178,1.7407,109.2582,154.3004,140.7478,1400.16,19478.67,1908.89,4930.04,3007.62,,120.89
07/12/2005,0.7477,1006.744,140.4795,1.1725,1.7354,109.3645,153.9907,140.344,1398.77,19556.06,1899.69,4913.92,3002.59,,121.04
08/12/2005,0.7496,1034.757,141.8243,1.1818,1.753,109.4253,154.2087,140.9199,1403.01,19175.54,1897.57,4920.99,3003.83,,120.33
09/12/2005,0.7505,1012.822,143.8748,1.1812,1.7548,109.2616,153.6427,140.2033,1398.1,19454.26,1902.92,4907.55,2996.39,,120.66
12/12/2005,0.7555,1046.232,144.275,1.1954,1.7762,109.0398,153.9683,140.6198,1397.82,19876.9,1904.59,4926.16,2987.74,,119.78
13/12/2005,0.7544,1045.827,142.2816,1.1945,1.7702,109.149,154.0612,140.7132,1398.9,19927.62,1915.3,4946.16,2990.86,,119.96
14/12/2005,0.7549,1041.457,138.3332,1.2,1.7731,109.355,154.2433,140.8152,1404.92,19530.71,1923.44,4933.23,2998.55,,117.39
15/12/2005,0.7485,1034.674,137.5606,1.1979,1.7653,109.5189,154.2414,140.721,1404.05,19265.32,1920.85,4937.7,2984.54,,116.22
16/12/2005,0.7437,997.031,137.3852,1.2013,1.7728,109.3954,154.4848,141.2239,1405.73,19162.56,1915.4,4986,3004.25,,115.68
19/12/2005,0.7401,980.799,137.4835,1.2007,1.7628,109.3504,154.6307,141.7229,1406.37,19438.4,1904.21,4978.07,3008.68,,116.15
20/12/2005,0.7338,979.871,135.0264,1.1859,1.7546,109.3921,154.5288,141.9099,1404.94,19753.86,1903.81,4992.1,3013.11,,117.25
21/12/2005,0.7333,987.739,134.5792,1.1837,1.7449,109.284,154.1655,141.5204,1403.67,20153.34,1908.65,5035.32,3034.8,,117.4
22/12/2005,0.7315,982.499,137.2294,1.1868,1.7372,109.262,154.3084,141.8207,1407.76,20132.88,1917.16,5034.03,3040.01,,116.65
23/12/2005,0.729,985.021,137.2987,1.1869,1.7334,,154.4237,141.8867,1411.92,,1918.25,5045.87,3039.18,,116.26
26/12/2005,0.7304,,,1.1845,1.7328,109.3556,,,,20342.91,,,,,116.32
27/12/2005,0.7242,979.583,138.6901,1.1827,1.7272,109.5536,,,1415.43,20178.51,1899.93,5063.74,,,117.44
28/12/2005,0.7291,1003.683,140.3909,1.1833,1.7168,109.4016,154.9606,142.5938,1413.25,20463.08,1902.74,5053.8,3054.91,,117.92
29/12/2005,0.7316,1010.871,140.7325,1.184,1.7249,109.4662,154.7941,142.4585,1413.59,20652.1,1897.2,5069.52,3063.36,,117.86
30/12/2005,0.7328,1025.484,141.1286,1.1849,1.723,109.6442,155.059,142.7603,1412.71,20357.98,1887.94,5017.08,3052.73,,117.75
02/01/2006,0.7332,,,1.1821,1.7199,,,,,,,5054.05,,,117.88
03/01/2006,0.7403,1065.817,144.8891,1.2019,1.7462,,154.8442,142.8217,1414.94,,1918.96,5068.09,3086.79,,116.17
04/01/2006,0.7469,1071.466,145.749,1.2119,1.7587,109.8321,155.3845,143.2601,1416.12,20674.01,1926.39,5121.54,3105.15,,116.1
05/01/2006,0.7475,1060.013,143.643,1.211,1.7559,109.9248,155.4572,143.4206,1416.09,20754.66,1926.44,5118.44,3092.43,,115.93
06/01/2006,0.7541,1087.087,147.3062,1.2151,1.7706,109.8408,155.5802,143.5566,1414.31,20758.25,1945.02,5141.92,3114.49,,114.44
09/01/2006,0.7543,1077.263,149.8877,1.2088,1.7655,,155.6326,143.2968,1414.92,,1952.13,5148.64,3114.32,,114.48
10/01/2006,0.7489,1076.768,148.5949,1.2065,1.7649,109.9645,155.3895,143.0956,1411.68,20374.3,1951.53,5111.91,3091.16,,114.34
11/01/2006,0.7552,1080.12,149.8172,1.2128,1.7644,109.7935,155.2534,143.5016,1409.47,20676.6,1958.56,5145.1,3114.37,,114.15
12/01/2006,0.7503,1081.923,149.6178,1.2036,1.7602,109.9283,155.577,143.863,1413.3,20779.71,1946.28,5148.02,3116.33,,114.37
13/01/2006,0.7552,1083.686,151.7397,1.2142,1.777,109.8871,155.5645,144.2587,1418.07,20792.04,1948.64,5090.59,3103.22,,114.18
16/01/2006,0.7542,,,1.2127,1.7685,109.8355,155.5389,144.4155,,20555.85,,5111.85,3119.09,,114.97
17/01/2006,0.7524,1119.382,151.0809,1.2106,1.7678,110.0013,155.6796,145.3508,1419.73,19971.98,1941.57,5063.68,3096.66,,115.48
18/01/2006,0.7473,1107.269,148.4242,1.2113,1.7638,109.9727,155.5799,145.6604,1419.23,19384.71,1934.21,5007.72,3078.14,,115.24
19/01/2006,0.7466,1124.922,152.3869,1.2097,1.7597,109.7615,154.9232,144.8163,1416.88,19833.4,1944.98,5040.05,3094.2,,115.41
20/01/2006,0.748,1143.091,151.0539,1.2135,1.7708,109.7547,154.701,144.7509,1418.11,19833.92,1909.35,4980.55,3082.88,,115.29
23/01/2006,0.7535,1140.437,152.4052,1.2307,1.7875,109.9492,154.5876,145.2471,1419.02,19409.31,1912.91,4971.45,3076.67,,114.42
24/01/2006,0.752,1125.595,152.2613,1.228,1.7848,109.9535,154.7066,145.1933,1416.97,19773.52,1917.54,4955.13,3061.92,,114.69
25/01/2006,0.7529,1105.301,153.4963,1.2241,1.7839,109.7752,154.19,144.2624,1410.83,19776.19,1914.28,5018.7,3100.36,,115.85
26/01/2006,0.7508,1117.352,152.8116,1.2207,1.7793,109.6028,153.7309,143.2834,1407.84,20080.26,1928.17,5107.66,3110.26,,116.44
27/01/2006,0.7494,1141.835,152.4783,1.2094,1.7674,109.4245,153.6669,143.021,1409.06,20800.1,1943.34,5171.93,3145.18,,117.33
30/01/2006,0.7488,1152.463,154.3995,1.209,1.7687,109.3472,153.8499,143.4237,1407.74,20914.52,1945.66,5160.77,3141.37,,117.61
31/01/2006,0.7582,1145.79,155.7443,1.2156,1.7793,109.32,153.9553,143.8086,1408.5,21039.1,1937.93,5180.25,3130.73,,117.2
01/02/2006,0.753,1129.574,155.3574,1.2065,1.7746,109.4201,153.5093,143.3867,1406.05,20824.63,1941.75,5233.46,3153.21,,118.03
02/02/2006,0.7532,1095.973,156.1342,1.2091,1.7806,109.3386,153.5478,143.0914,1406.47,21115.84,1924.67,5161.46,3123.67,,118.56
03/02/2006,0.7489,1107.525,154.7457,1.2024,1.763,109.1639,153.8729,143.3832,1408.93,21051.51,1914.5,5163.47,3130.22,,118.95
06/02/2006,0.7414,1109.124,155.5334,1.1967,1.7477,109.3417,153.9108,143.3355,1409.15,21162.86,1916.04,5168.85,3137.31,,119.04
07/02/2006,0.7397,1081.979,150.2714,1.1981,1.7447,109.2749,153.6614,142.9625,1407.72,21129.03,1900.58,5166.72,3123.41,,117.95
08/02/2006,0.7389,1072.221,150.0189,1.1961,1.7417,109.2091,153.8441,142.971,1405.81,20562.54,1917.84,5153.49,3115.89,,118.53
09/02/2006,0.7403,1070.646,153.911,1.198,1.7414,109.2459,154.0691,143.6138,1407.06,20773.55,1915.1,5231.3,3161.42,,118.84
10/02/2006,0.7377,1057.302,149.9743,1.1904,1.7443,108.9533,154.238,143.927,1404.7,20543.77,1920,5187.54,3137.13,,117.86
13/02/2006,0.7374,1050.014,146.9404,1.1897,1.7409,109.1583,153.897,143.456,1405.28,20063.38,1914.02,5232.22,3153.13,,117.78
14/02/2006,0.7422,1031.714,148.8018,1.1916,1.7363,108.9949,154.0649,143.7795,1403.56,20451.58,1933.46,5242.07,3152.46,,117.4
15/02/2006,0.739,1008.289,147.1395,1.1889,1.741,109.0908,153.961,143.38,1404.34,20133.88,1940.69,5235.49,3154.08,,117.88
16/02/2006,0.7391,1018.826,148.8116,1.1906,1.7394,109.2236,153.8712,143.7025,1405.14,20273.95,1955.06,5272.95,3174.46,,117.59
17/02/2006,0.7395,1038.243,150.4028,1.194,1.7421,109.3465,154.3102,144.1069,1409.11,19856.66,1951.83,5288.7,3183.88,,118.06
20/02/2006,0.741,,,1.1936,1.7437,109.395,154.4744,144.3797,,19508.49,,5287.36,3193.03,,118.26
21/02/2006,0.7388,1065.393,151.0198,1.1911,1.7458,109.3991,154.424,144.2314,1408.14,20086,1945.45,5305.28,3190.14,,118.71
22/02/2006,0.7366,1045.54,151.0386,1.1914,1.7439,109.392,154.6214,144.5337,1410.53,19943,1960.26,5359.99,3201.37,,118.54
23/02/2006,0.7387,1049.599,149.5106,1.1918,1.7512,109.1986,154.1177,144.3767,1408.01,20345.48,1953.37,5352.7,3181.56,,117.14
24/02/2006,0.7395,1082.706,152.3246,1.1876,1.7456,108.8937,154.0489,144.0717,1408.04,20352.82,1956.14,5370.54,3194.88,,116.9
27/02/2006,0.7374,1055.94,151.2414,1.1847,1.7401,108.921,153.7315,143.5377,1406.88,20467.89,1963.58,5390.98,3203.26,,116.12
28/02/2006,0.7423,1068.894,153.134,1.1921,1.7536,109.0041,154.2012,143.9539,1410.55,20483.66,1943.19,5298.27,3157.3,,115.77
01/03/2006,0.7449,1079.287,153.6693,1.1923,1.7501,108.9188,153.9181,144.1596,1407.84,20179.07,1959.77,5343.38,3189.42,,116.1
02/03/2006,0.7484,1105.926,154.938,1.2039,1.7534,108.8253,153.371,143.5398,1404.68,20109.93,1956.6,5283.98,3183.37,,115.88
03/03/2006,0.7454,1107.604,154.3056,1.2045,1.7557,108.9672,153.2195,143.3459,1401.65,19798.46,1953.74,5242.18,3197.4,,116.38
06/03/2006,0.7405,1079.461,151.3213,1.2017,1.7505,108.8903,153.4534,143.4055,1398.54,20099.06,1940.2,5270.43,3218.76,,117.58
07/03/2006,0.7337,1060.433,150.7152,1.1888,1.7359,108.8782,153.3112,143.371,1398.78,19877.68,1936.68,5257.97,3196.68,,117.87
08/03/2006,0.7344,1039.092,147.9669,1.1925,1.7389,109.1307,152.897,142.9349,1398.97,19753.14,1941.17,5233.76,3183.91,,117.86
09/03/2006,0.7344,1052.634,148.7168,1.191,1.7356,109.1517,152.8311,142.4645,1399.55,20270.65,1931.73,5275.56,3207.43,,118.21
10/03/2006,0.7318,1044.106,147.1945,1.191,1.726,108.8963,152.4341,142.0928,1398.24,20370.15,1945.93,5332.75,3235.9,,119.01
13/03/2006,0.7363,1068.543,148.9232,1.1964,1.7329,108.6167,152.4359,142.2377,1397.52,20680.94,1950.39,5369.96,3260.53,,118.73
14/03/2006,0.7374,1095.245,150.4239,1.2013,1.7462,108.6454,152.7664,142.6452,1403.28,20525.28,1970.66,5381.91,3259.3,,117.61
15/03/2006,0.7393,1074.362,150.7932,1.2069,1.7481,108.4132,152.6251,142.382,1401.37,20627.26,1979.21,5394.09,3270.12,,117.38
16/03/2006,0.7379,1095.857,151.0817,1.2183,1.7574,108.4613,152.8035,142.5774,1407.38,20345.6,1982.76,5390.65,3285.58,,116.82
17/03/2006,0.7274,1080.688,151.0199,1.219,1.7565,108.5139,152.4865,141.8598,1405.8,20653.41,1985.69,5380.43,3288.95,,115.92
20/03/2006,0.7202,1049.639,151.3465,1.2165,1.7562,108.4461,152.8163,142.0685,1407.48,21013.74,1982.4,5394.01,3284.74,,116.39
21/03/2006,0.7167,1060.206,150.5567,1.2095,1.7478,,152.7082,141.9964,1403.05,,1970.5,5402.53,3284.48,,117.27
22/03/2006,0.7187,1049.737,150.1712,1.2078,1.7473,108.4319,152.9814,142.5189,1403.84,20850.28,1982.4,5431.04,3298.6,,117.02
23/03/2006,0.7149,1079.329,149.9205,1.1973,1.7349,108.5218,152.7747,142.5762,1401.79,20842.56,1977.29,5419.32,3289.05,,117.86
24/03/2006,0.7087,1082.833,152.5835,1.2036,1.7424,108.4962,153.0419,142.6166,1406.51,20933.45,1979.24,5434.43,3314.42,,117.46
27/03/2006,0.7057,1085.266,154.5574,1.2016,1.7464,108.7097,153.1342,142.4194,1405.06,21046.24,1977.19,5374.11,3279.23,,116.74
28/03/2006,0.705,1109.321,154.4688,1.2,1.743,108.6385,152.2875,141.8421,1399.88,21193.36,1964.47,5350.65,3259.19,,117.95
29/03/2006,0.7064,1120.242,156.2159,1.2024,1.7345,108.1941,152.0755,141.9347,1397.82,21508.81,1979.51,5371.82,3273.22,,117.82
30/03/2006,0.7146,1132.345,159.7994,1.2167,1.7459,108.1888,151.9879,141.9247,1394.92,21644.59,1975.6,5439.65,3303.99,,117.33
31/03/2006,0.7165,1123.556,158.4424,1.2118,1.7372,108.255,152.0324,141.7859,1395.33,21663.14,1967.38,5414.42,3276.16,,117.78
03/04/2006,0.7158,1139.147,160.5545,1.2139,1.7392,107.8681,151.5594,141.5875,1394.55,22010.63,1971.93,5449.41,3308.96,,117.69
04/04/2006,0.7204,1132.379,159.5753,1.2259,1.7552,107.9334,151.3707,141.5792,1395.15,21959.33,1984.47,5409.32,3298.19,,117.54
05/04/2006,0.728,1141.965,160.1088,1.2289,1.7538,107.9286,151.187,141.8886,1397.34,21897.2,1993.21,5428.73,3321.46,,117.42
06/04/2006,0.731,1153.239,162.0748,1.223,1.7533,107.7026,150.9381,141.3793,1394.08,22208.76,1989.87,5425.03,3322.32,,117.75
07/04/2006,0.7262,1149.169,160.2035,1.2093,1.7422,107.6153,150.8819,141.4977,1389.66,22302.78,1969.3,5371.39,3311.58,,118.3
10/04/2006,0.7299,1175.581,162.724,1.2111,1.7427,107.613,150.8904,141.2153,1390.28,22167.17,1971.03,5401.55,3334.04,,118.35
11/04/2006,0.7337,1184.168,162.0959,1.2145,1.7491,107.587,151.1292,141.0685,1392.45,22118.34,1956.12,5324.66,3306.29,,118.28
12/04/2006,0.7326,1186.176,162.6304,1.2104,1.7493,107.5811,151.0906,140.9642,1389.67,21793.79,1958.49,5307.98,3297.78,,118.57
13/04/2006,0.7281,1197.804,162.3266,1.2108,1.7526,107.3863,150.4777,140.3254,1386.16,21840.27,1960.01,5315.27,3313.46,,118.56
14/04/2006,0.7279,,162.3266,1.211,1.751,107.2201,,,,21884.3,,,,,118.69
17/04/2006,0.7373,1214.283,167.4679,1.225,1.7692,107.2699,,,1389.03,21587.84,1954.25,,,,117.81
18/04/2006,0.742,1230.99,168.7072,1.2347,1.7833,107.2712,150.5305,140.6452,1391.85,21883.08,1988.18,5304.18,3321.66,,117.13
19/04/2006,0.7467,1250.91,172.1664,1.2382,1.7928,107.6642,150.5932,140.855,1388.81,22031.98,1991.84,5374.75,3348.92,,117.27
20/04/2006,0.7381,1241.949,168.6965,1.2317,1.7788,107.5971,150.8041,140.8884,1388.42,21990.6,1994.23,5431.08,3344.32,,117.55
21/04/2006,0.7443,1266.1,172.0753,1.2341,1.7822,107.5889,150.7143,140.4811,1389.96,22100.35,1993.99,5471.13,3372.55,,116.59
24/04/2006,0.7444,1241.918,169.0007,1.2388,1.7882,107.7028,150.7676,140.0916,1392.48,21478.68,1989.2,5437.35,3353.84,,114.65
25/04/2006,0.7461,1246.305,171.8127,1.2431,1.7883,107.6658,150.3178,139.5232,1387.29,21549.65,1979.51,5449.77,3347.19,,114.82
26/04/2006,0.7529,1228.208,173.948,1.2454,1.7847,107.4865,150.3438,139.0284,1385.09,21658.4,1985.29,5472.16,3358.56,,114.73
27/04/2006,0.7563,1209.768,172.4261,1.2534,1.8016,107.3332,150.4461,139.3729,1387.39,21732.83,1992.39,5444.39,3334.18,,114.11
28/04/2006,0.7596,1227.85,177.3804,1.2635,1.8259,107.6123,150.7939,139.8048,1389.58,21468.31,1993.79,5408.45,3313.89,,113.83
01/05/2006,0.7599,1259.277,178.9941,1.2588,1.8262,107.8805,,,1385.42,21493.05,1985.55,5408.45,,,113.36
02/05/2006,0.762,1272.638,180.9696,1.2614,1.8396,107.6822,150.658,139.8136,1386.85,21782.65,1997.75,5446.54,3346.3,,113.35
03/05/2006,0.771,1238.624,181.2916,1.2633,1.8421,,150.5807,139.8323,1384.69,,1989.97,5389.74,3307.93,,113.59
04/05/2006,0.7719,1199.524,183.4848,1.2691,1.8514,,150.2393,139.2751,1384.39,,1996.74,5427.87,3322.72,,113.66
05/05/2006,0.7725,1210.344,185.6244,1.2726,1.8594,,150.4901,139.3251,1387.35,,2017.34,5479.74,3352.91,,112.58
08/05/2006,0.7686,1199.239,184.5061,1.2713,1.8591,107.4723,150.4193,139.1803,1387.32,21957.76,2015.84,5486.72,3339.34,,111.64
09/05/2006,0.7739,1216.944,190.38,1.2758,1.8667,107.413,150.3755,139.1178,1387.18,21829.81,2016.6,5505.7,3360.56,,111.04
10/05/2006,0.7746,1238.325,191.5547,1.2782,1.8638,107.1042,150.596,139.2918,1387.19,21526.34,2013.99,5474.17,3354.59,,110.5
11/05/2006,0.7759,1253.523,195.879,1.2836,1.8826,107.2085,150.0708,139.1436,1385.75,21412.32,1988.56,5437.75,3331.78,,110.72
12/05/2006,0.7729,1232.149,193.324,1.2928,1.8946,107.1065,150.0466,139.0471,1382.68,21081.7,1966.27,5319.27,3260.14,,110.03
15/05/2006,0.7607,1190.387,186.114,1.2797,1.8794,107.0899,150.5588,139.8831,1385.47,20935.83,1971.45,5264.54,3221.08,,110.49
16/05/2006,0.7675,1187.704,188.264,1.2859,1.8879,107.277,150.9342,140.7809,1388.89,20518.7,1967.79,5292.65,3223.78,,109.75
17/05/2006,0.7586,1173.659,188.019,1.2743,1.8828,107.5202,150.1541,139.7226,1386.1,20708.22,1935.18,5115.07,3132.56,,110.96
18/05/2006,0.7643,1186.014,185.085,1.2844,1.8935,107.3929,150.7802,141.2087,1391.55,20428.23,1922.32,5121.39,3130.4,,110.82
19/05/2006,0.7582,1169.123,178.759,1.2778,1.8797,107.5747,151.0112,140.7288,1392.91,20514.92,1930.27,5148.26,3122.55,,111.69
22/05/2006,0.7538,1179.45,178.857,1.2866,1.8873,107.9771,151.5577,141.1776,1394.33,20137.04,1922.72,5033.85,3053.75,,111.57
23/05/2006,0.7519,1205.692,183.215,1.2815,1.8801,108.2122,151.4155,140.4576,1392.73,19808.57,1914.38,5148.34,3134.33,,111.99
24/05/2006,0.7525,1176.75,173.464,1.2754,1.8687,108.0461,151.7858,140.8287,1394.78,20199.68,1917.48,5083.75,3084.22,,112.95
25/05/2006,0.7602,1200.155,176.396,1.2799,1.8731,107.8591,151.9073,141.1009,1392.5,19928.63,1939.52,5169.27,3134.25,,111.78
26/05/2006,0.7576,1200.815,177.092,1.2738,1.8593,107.8423,151.8485,141.061,1393.89,20281.15,1950.87,5261.43,3196.8,,112.67
29/05/2006,0.7584,,,1.275,1.8597,107.8018,,,,20211.2,,5233.99,,,112.47
30/05/2006,0.7624,1211.653,178.02,1.287,1.8838,107.9162,151.4432,140.9707,1392.47,20139.79,1920.09,5107.87,3120.08,,112.17
31/05/2006,0.7522,1201.936,174.944,1.281,1.8698,108.038,151.2307,140.8428,1390.04,19641.84,1936.41,5178.47,3160.84,,112.64
01/06/2006,0.7465,1187.863,170.789,1.2804,1.8657,107.4719,150.9435,140.3052,1390.7,19688.08,1960.28,5194.37,3175.13,,112.71
02/06/2006,0.7521,1214.309,172.834,1.2918,1.8819,107.652,151.4671,140.8765,1399.22,20050.72,1964.11,5182.65,3183.38,,111.74
05/06/2006,0.7482,1223.665,174.978,1.2906,1.8724,107.9264,151.2163,140.7171,1397.63,19897.06,1929.23,5136.25,3182,,112.24
06/06/2006,0.7405,1218.633,171.225,1.2833,1.8602,107.5788,150.8673,140.0058,1398.82,19537.11,1927.13,5032.81,3131.01,,113.33
07/06/2006,0.7407,1195.671,170.681,1.2786,1.8545,107.8727,150.9293,140.2859,1397.56,19170.3,1915.77,5083.59,3158.03,,113.58
08/06/2006,0.7412,1190.298,165.631,1.2652,1.8424,108.0784,151.451,140.3741,1399.9,18582.37,1918.59,4941.78,3078.7,,114.23
09/06/2006,0.7481,1211.405,165.383,1.2639,1.8405,108.1862,151.6051,140.8571,1400.81,18731.98,1910.01,5025.45,3129.76,,113.98
12/06/2006,0.7462,1190.595,165.044,1.2587,1.8424,108.2226,151.8388,141.2924,1401.05,18836.33,1885.81,4968.02,3110.76,,114.38
13/06/2006,0.7375,1158.894,153.051,1.2534,1.8328,108.4897,152.2888,141.6525,1402.93,18056.1,1866.92,4864.21,3054.73,,115.43
14/06/2006,0.7369,1162.068,152.991,1.2597,1.8422,108.5064,151.9873,141.6271,1396.92,18171.61,1876.67,4873.04,3047.8,,115.05
15/06/2006,0.7427,1159.876,154.038,1.2637,1.8495,108.4647,151.516,140.6785,1393.94,18376.32,1916.56,4985.85,3110.05,,114.75
16/06/2006,0.7381,1164.896,157.137,1.2642,1.8507,108.2416,151.6753,140.858,1392.02,18895.17,1909.52,4943.47,3097.96,,115.2
19/06/2006,0.7365,1153.621,154.688,1.2577,1.8416,108.2168,151.4238,140.3386,1391.38,18871.05,1892.12,4988.68,3113.81,,115.54
20/06/2006,0.7376,1151.594,156.898,1.2579,1.8419,107.9978,151.1813,139.7025,1390.8,18601.91,1892.13,5023.82,3131.58,,114.97
21/06/2006,0.7399,1169.712,159.757,1.266,1.8453,108.0203,151.0728,139.7586,1390.92,18596.64,1910.62,5041.02,3135.78,,114.9
22/06/2006,0.7339,1183.973,158.265,1.2578,1.828,107.9864,150.6917,139.6673,1388.4,19220.7,1900.98,5067.72,3146.33,,116.12
23/06/2006,0.7317,1185.476,158.989,1.2506,1.8173,107.9258,150.4769,139.5841,1386.61,19206.01,1899.32,5075.31,3150.79,,116.54
26/06/2006,0.7325,1200.735,158.973,1.258,1.8237,107.827,150.4052,139.7877,1386.54,19244.83,1908.56,5053.41,3144.76,,116.27
27/06/2006,0.7325,1203.42,158.102,1.2577,1.8213,107.7776,150.5208,139.7896,1388.61,19276.46,1891.24,5013.52,3128.71,,116.3
28/06/2006,0.7293,1207.785,157.204,1.2556,1.8186,107.759,150.4836,139.5471,1386.27,18914.77,1901.98,5012.21,3144.27,,116.47
29/06/2006,0.7389,1232.15,159.363,1.2665,1.8282,107.6838,150.8164,139.8094,1389.7,19216.38,1943.09,5121.71,3206.79,,115.17
30/06/2006,0.7421,1245.765,166.718,1.2791,1.8483,107.6923,150.7738,139.9761,1394.47,19706.67,1939.03,5216.5,3230.01,,114.44
03/07/2006,0.7422,1244.597,166.787,1.2803,1.8424,107.3956,150.6789,139.6787,1394.22,19791.11,1954.49,5239.29,3258.26,,114.68
04/07/2006,0.7449,,,1.28,1.8464,107.351,150.8219,140.3556,,19876.11,,5250.49,3257.75,,114.82
05/07/2006,0.7419,1259.404,170.542,1.2724,1.8344,107.2432,150.3396,139.9707,1389.58,19730.51,1940.55,5176.65,3227.69,,115.74
06/07/2006,0.7464,1261.092,172.353,1.2781,1.8372,107.2274,150.4661,140.4064,1392.39,19473.09,1945.9,5239.23,3262.78,,115.13
07/07/2006,0.7514,1248.817,171.971,1.281,1.8506,107.351,150.9263,140.7842,1396.11,19455.56,1932.75,5223.41,3262.13,,114.02
10/07/2006,0.7462,1237.895,169.686,1.2729,1.8405,107.301,150.7253,140.6555,1396.87,19767.2,1935.62,5246.2,3266.59,,114.34
11/07/2006,0.7531,1248.806,174.297,1.2774,1.8464,107.3711,151.117,141.0099,1398.88,19666.81,1943.66,5176.48,3244.65,,114.26
12/07/2006,0.7518,1261.464,176.52,1.2704,1.8347,107.5667,150.7304,140.7322,1399.09,19381.48,1922.62,5194.68,3246.62,,115.52
13/07/2006,0.7541,1297.564,177.417,1.2689,1.8439,107.6855,151.1998,141.1243,1401.28,19189.09,1897.73,5097.47,3193.7,,115.4
14/07/2006,0.7532,1306.373,181.089,1.2652,1.8386,108.0814,151.6541,141.8321,1402.34,18867.9,1888.43,5019.75,3161.9,,116.11
17/07/2006,0.7477,1282.317,176.834,1.2518,1.8184,,151.5723,141.3114,1402.45,,1885.82,5005.98,3158.21,,117.24
18/07/2006,0.7464,1256.726,170.826,1.2505,1.8261,108.2113,151.4309,140.9253,1398.24,18349.34,1889.48,4996.66,3147.54,,117.32
19/07/2006,0.7501,1248.088,174.385,1.2586,1.8418,108.0836,151.6514,141.2871,1403.56,18429.44,1924.74,5130.5,3201.03,,116.88
20/07/2006,0.7509,1240.944,171.644,1.2628,1.8487,108.2305,151.7011,141.3698,1406.13,18997.03,1908.42,5136.19,3197.11,,117.05
21/07/2006,0.7524,1242.613,168.345,1.2695,1.8583,108.2164,152.0499,141.5194,1405.28,18837.42,1894.94,5089.62,3168.78,,116.17
24/07/2006,0.7548,1253.943,166.474,1.2635,1.8513,108.0343,152.0342,141.696,1405.63,18803.41,1926.5,5198.16,3232,,116.68
25/07/2006,0.7532,1234.647,167.801,1.2577,1.8392,107.9488,151.978,141.3525,1404.28,19071.25,1938.68,5196.1,3241.59,,117.24
26/07/2006,0.762,1243.307,168.888,1.2718,1.8544,108.0405,151.7763,141.1092,1406.57,18917.77,1937.96,5209.34,3256.22,,116.27
27/07/2006,0.763,1256.797,171.785,1.2698,1.8572,108.0087,152.0474,141.6831,1406.58,19293.62,1930.32,5267.72,3285.24,,115.78
28/07/2006,0.7675,1233.663,172.421,1.2759,1.8636,107.7715,152.3451,141.8519,1410.84,19500.91,1953.86,5309.28,3310.41,,114.65
